출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금
구포,부산광역시,북구,35.20548095,128.997114,득량,전라남도,보성군,34.7614922,127.1701628,14400
구포,부산광역시,북구,35.20548095,128.997114,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,4200
구포,부산광역시,북구,35.20548095,128.997114,목포,전라남도,목포시,34.79113446,126.3865755,21100
구포,부산광역시,북구,35.20548095,128.997114,물금,경상남도,양산시,35.30715588,128.9853192,2600
구포,부산광역시,북구,35.20548095,128.997114,반성,경상남도,진주시,35.17474202,128.2580377,6600
구포,부산광역시,북구,35.20548095,128.997114,벌교,전라남도,보성군,34.84204261,127.3453052,13100
구포,부산광역시,북구,35.20548095,128.997114,부산,부산광역시,동구,35.11520341,129.0415499,2600
구포,부산광역시,북구,35.20548095,128.997114,북천,경상남도,하동군,35.11136327,127.8836276,8900
구포,부산광역시,북구,35.20548095,128.997114,사상,부산광역시,사상구,35.16256828,128.9887247,2600
구포,부산광역시,북구,35.20548095,128.997114,삼랑진,경상남도,밀양시,35.39943634,128.843088,2600
구포,부산광역시,북구,35.20548095,128.997114,순천,전라남도,순천시,34.9458018,127.5030853,11600
구포,부산광역시,북구,35.20548095,128.997114,신보성,전라남도,보성군,34.75958083,127.0855,15500
구포,부산광역시,북구,35.20548095,128.997114,영암,전라남도,영암군,34.7587506,126.5311507,19800
구포,부산광역시,북구,35.20548095,128.997114,예당,전라남도,보성군,34.77864927,127.2022956,14100
구포,부산광역시,북구,35.20548095,128.997114,완사,경상남도,사천시,35.13431403,127.9773859,8300
구포,부산광역시,북구,35.20548095,128.997114,원동,경상남도,양산시,35.36274467,128.9208103,2600
구포,부산광역시,북구,35.20548095,128.997114,임성리,전라남도,목포시,34.82071561,126.4349908,20600
구포,부산광역시,북구,35.20548095,128.997114,장동,전라남도,장흥군,34.75344503,126.9950678,16100
구포,부산광역시,북구,35.20548095,128.997114,전남장흥,전라남도,장흥군,34.6691967,126.9107393,16900
구포,부산광역시,북구,35.20548095,128.997114,조성,전라남도,보성군,34.80679327,127.2480374,13800
구포,부산광역시,북구,35.20548095,128.997114,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,4700
구포,부산광역시,북구,35.20548095,128.997114,진례,경상남도,김해시,35.26669573,128.7630921,3200
구포,부산광역시,북구,35.20548095,128.997114,진상,전라남도,광양시,35.01538624,127.7194328,10200
구포,부산광역시,북구,35.20548095,128.997114,진영,경상남도,김해시,35.29857664,128.7739275,2900
구포,부산광역시,북구,35.20548095,128.997114,진주,경상남도,진주시,35.15071327,128.1179168,7400
구포,부산광역시,북구,35.20548095,128.997114,창원,경상남도,창원시 의창구,35.25745394,128.6066268,4000
구포,부산광역시,북구,35.20548095,128.997114,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,3800
구포,부산광역시,북구,35.20548095,128.997114,하동,경상남도,하동군,35.06395568,127.7617937,9800
구포,부산광역시,북구,35.20548095,128.997114,한림정,경상남도,김해시,35.32321295,128.8035565,2600
구포,부산광역시,북구,35.20548095,128.997114,함안,경상남도,함안군,35.24934111,128.4249835,5300
구포,부산광역시,북구,35.20548095,128.997114,해남,전라남도,해남군,34.63713155,126.637541,18600
구포,부산광역시,북구,35.20548095,128.997114,화명,부산광역시,북구,35.23451172,129.0076404,2600
구포,부산광역시,북구,35.20548095,128.997114,횡천,경상남도,하동군,35.09926927,127.80166,9400
군북,경상남도,함안군,35.25207072,128.3518884,강진,전라남도,강진군,34.6286252,126.7722358,11600
군북,경상남도,함안군,35.25207072,128.3518884,광양,전라남도,광양시,34.95655472,127.587714,5400
군북,경상남도,함안군,35.25207072,128.3518884,득량,전라남도,보성군,34.7614922,127.1701628,8700
군북,경상남도,함안군,35.25207072,128.3518884,목포,전라남도,목포시,34.79113446,126.3865755,14900
군북,경상남도,함안군,35.25207072,128.3518884,반성,경상남도,진주시,35.17474202,128.2580377,2600
군북,경상남도,함안군,35.25207072,128.3518884,벌교,전라남도,보성군,34.84204261,127.3453052,7400
군북,경상남도,함안군,35.25207072,128.3518884,북천,경상남도,하동군,35.11136327,127.8836276,3200
군북,경상남도,함안군,35.25207072,128.3518884,순천,전라남도,순천시,34.9458018,127.5030853,5900
군북,경상남도,함안군,35.25207072,128.3518884,신보성,전라남도,보성군,34.75958083,127.0855,9300
군북,경상남도,함안군,35.25207072,128.3518884,영암,전라남도,영암군,34.7587506,126.5311507,13600
군북,경상남도,함안군,35.25207072,128.3518884,예당,전라남도,보성군,34.77864927,127.2022956,8400
군북,경상남도,함안군,35.25207072,128.3518884,완사,경상남도,사천시,35.13431403,127.9773859,2600
군북,경상남도,함안군,35.25207072,128.3518884,임성리,전라남도,목포시,34.82071561,126.4349908,14500
군북,경상남도,함안군,35.25207072,128.3518884,장동,전라남도,장흥군,34.75344503,126.9950678,9900
군북,경상남도,함안군,35.25207072,128.3518884,전남장흥,전라남도,장흥군,34.6691967,126.9107393,10700
군북,경상남도,함안군,35.25207072,128.3518884,조성,전라남도,보성군,34.80679327,127.2480374,8100
군북,경상남도,함안군,35.25207072,128.3518884,진상,전라남도,광양시,35.01538624,127.7194328,4500
군북,경상남도,함안군,35.25207072,128.3518884,진주,경상남도,진주시,35.15071327,128.1179168,2600
군북,경상남도,함안군,35.25207072,128.3518884,하동,경상남도,하동군,35.06395568,127.7617937,4100
군북,경상남도,함안군,35.25207072,128.3518884,해남,전라남도,해남군,34.63713155,126.637541,12400
군북,경상남도,함안군,35.25207072,128.3518884,횡천,경상남도,하동군,35.09926927,127.80166,3700
군산,전라북도,군산시,35.99925254,126.7597894,대야,전라북도,군산시,35.94516363,126.8240465,2600
군산,전라북도,군산시,35.99925254,126.7597894,익산,전라북도,익산시,35.94053258,126.9457173,2600
군위,대구광역시,군위군,36.16122215,128.7459856,경주,경상북도,경주시,35.79837725,129.1389994,4500
군위,대구광역시,군위군,36.16122215,128.7459856,기장,부산광역시,기장군,35.24387506,129.2186243,9700
군위,대구광역시,군위군,36.16122215,128.7459856,남창,울산광역시,울주군,35.4185479,129.2826515,8200
군위,대구광역시,군위군,36.16122215,128.7459856,동대구,대구광역시,동구,35.87932399,128.6283938,4000
군위,대구광역시,군위군,36.16122215,128.7459856,부전,부산광역시,부산진구,35.16465141,129.0601198,11300
군위,대구광역시,군위군,36.16122215,128.7459856,북영천,경상북도,영천시,35.96601305,128.9173412,2600
군위,대구광역시,군위군,36.16122215,128.7459856,북울산,울산광역시,북구,35.6147491,129.371801,6600
군위,대구광역시,군위군,36.16122215,128.7459856,센텀,부산광역시,해운대구,35.17929636,129.1246103,10700
군위,대구광역시,군위군,36.16122215,128.7459856,신해운대,부산광역시,해운대구,35.18164309,129.1771499,10300
군위,대구광역시,군위군,36.16122215,128.7459856,아화,경상북도,경주시,35.89782388,129.0515721,2900
군위,대구광역시,군위군,36.16122215,128.7459856,영천,경상북도,영천시,35.95952142,128.9391646,2600
군위,대구광역시,군위군,36.16122215,128.7459856,태화강,울산광역시,남구,35.53884117,129.3533323,7200
군위,대구광역시,군위군,36.16122215,128.7459856,하양,경상북도,경산시,35.90992895,128.8182343,2700
극락강,광주광역시,광산구,35.1761812,126.8302949,광주,광주광역시,북구,35.16530024,126.9093335,2600
극락강,광주광역시,광산구,35.1761812,126.8302949,광주송정,광주광역시,광산구,35.13766751,126.790805,2600
극락강,광주광역시,광산구,35.1761812,126.8302949,나주,전라남도,나주시,35.01407834,126.7171749,2600
극락강,광주광역시,광산구,35.1761812,126.8302949,다시,전라남도,나주시,35.01667787,126.6411257,2600
극락강,광주광역시,광산구,35.1761812,126.8302949,목포,전라남도,목포시,34.79113446,126.3865755,4700
극락강,광주광역시,광산구,35.1761812,126.8302949,몽탄,전라남도,무안군,34.92986522,126.5032265,3300
극락강,광주광역시,광산구,35.1761812,126.8302949,무안,전라남도,무안군,34.96271635,126.5169426,3100
극락강,광주광역시,광산구,35.1761812,126.8302949,일로,전라남도,무안군,34.84844236,126.4777239,3900
극락강,광주광역시,광산구,35.1761812,126.8302949,임성리,전라남도,목포시,34.82071561,126.4349908,4300
극락강,광주광역시,광산구,35.1761812,126.8302949,함평,전라남도,함평군,35.02393589,126.5387342,2600
근덕,강원도,삼척시,37.31457444,129.2773882,강구,경상북도,영덕군,36.35230668,129.3719731,7300
근덕,강원도,삼척시,37.31457444,129.2773882,고래불,경상북도,영덕군,36.60258315,129.4064732,5500
근덕,강원도,삼척시,37.31457444,129.2773882,기성,경상북도,울진군,36.79039778,129.4478355,4100
근덕,강원도,삼척시,37.31457444,129.2773882,동대구,대구광역시,동구,35.87932399,128.6283938,16600
근덕,강원도,삼척시,37.31457444,129.2773882,매화,경상북도,울진군,36.88278264,129.4100746,3400
근덕,강원도,삼척시,37.31457444,129.2773882,서경주,경상북도,경주시,35.8847415,129.1803472,11100
근덕,강원도,삼척시,37.31457444,129.2773882,아화,경상북도,경주시,35.89782388,129.0515721,13300
근덕,강원도,삼척시,37.31457444,129.2773882,안강,경상북도,경주시,35.9707319,129.2331083,10400
근덕,강원도,삼척시,37.31457444,129.2773882,영덕,경상북도,영덕군,36.41029112,129.3774273,6900
근덕,강원도,삼척시,37.31457444,129.2773882,영천,경상북도,영천시,35.95952142,128.9391646,14300
근덕,강원도,삼척시,37.31457444,129.2773882,영해,경상북도,영덕군,36.53830429,129.3966546,5900
근덕,강원도,삼척시,37.31457444,129.2773882,옥원,강원도,삼척시,37.18397671,129.324461,2600
근덕,강원도,삼척시,37.31457444,129.2773882,울진,경상북도,울진군,36.98276562,129.3949026,2600
근덕,강원도,삼척시,37.31457444,129.2773882,월포,경상북도,포항시 북구,36.20408746,129.3667346,8400
근덕,강원도,삼척시,37.31457444,129.2773882,임원,강원도,삼척시,37.24059909,129.3267326,2600
근덕,강원도,삼척시,37.31457444,129.2773882,장사,경상북도,영덕군,36.2844065,129.369466,7800
근덕,강원도,삼척시,37.31457444,129.2773882,죽변,경상북도,울진군,37.04928413,129.4042167,2600
근덕,강원도,삼척시,37.31457444,129.2773882,평해,경상북도,울진군,36.72543442,129.4456758,4500
근덕,강원도,삼척시,37.31457444,129.2773882,포항,경상북도,포항시 북구,36.07160518,129.3419282,9400
근덕,강원도,삼척시,37.31457444,129.2773882,하양,경상북도,경산시,35.90992895,128.8182343,15200
근덕,강원도,삼척시,37.31457444,129.2773882,후포,경상북도,울진군,36.68307079,129.437207,4900
근덕,강원도,삼척시,37.31457444,129.2773882,흥부,경상북도,울진군,37.09730421,129.3693639,2600
기성,경상북도,울진군,36.79039778,129.4478355,강구,경상북도,영덕군,36.35230668,129.3719731,3300
기성,경상북도,울진군,36.79039778,129.4478355,고래불,경상북도,영덕군,36.60258315,129.4064732,2600
기성,경상북도,울진군,36.79039778,129.4478355,동대구,대구광역시,동구,35.87932399,128.6283938,12500
기성,경상북도,울진군,36.79039778,129.4478355,서경주,경상북도,경주시,35.8847415,129.1803472,7000
기성,경상북도,울진군,36.79039778,129.4478355,아화,경상북도,경주시,35.89782388,129.0515721,9200
기성,경상북도,울진군,36.79039778,129.4478355,안강,경상북도,경주시,35.9707319,129.2331083,6300
기성,경상북도,울진군,36.79039778,129.4478355,영덕,경상북도,영덕군,36.41029112,129.3774273,2800
기성,경상북도,울진군,36.79039778,129.4478355,영천,경상북도,영천시,35.95952142,128.9391646,10200
기성,경상북도,울진군,36.79039778,129.4478355,영해,경상북도,영덕군,36.53830429,129.3966546,2600
기성,경상북도,울진군,36.79039778,129.4478355,월포,경상북도,포항시 북구,36.20408746,129.3667346,4300
기성,경상북도,울진군,36.79039778,129.4478355,장사,경상북도,영덕군,36.2844065,129.369466,3700
기성,경상북도,울진군,36.79039778,129.4478355,평해,경상북도,울진군,36.72543442,129.4456758,2600
기성,경상북도,울진군,36.79039778,129.4478355,포항,경상북도,포항시 북구,36.07160518,129.3419282,5300
기성,경상북도,울진군,36.79039778,129.4478355,하양,경상북도,경산시,35.90992895,128.8182343,11100
기성,경상북도,울진군,36.79039778,129.4478355,후포,경상북도,울진군,36.68307079,129.437207,2600
기장,부산광역시,기장군,35.24387506,129.2186243,부전,부산광역시,부산진구,35.16465141,129.0601198,2600
기장,부산광역시,기장군,35.24387506,129.2186243,센텀,부산광역시,해운대구,35.17929636,129.1246103,2600
기장,부산광역시,기장군,35.24387506,129.2186243,신해운대,부산광역시,해운대구,35.18164309,129.1771499,2600
김제,전라북도,김제시,35.79248017,126.902986,광주,광주광역시,북구,35.16530024,126.9093335,5900
김제,전라북도,김제시,35.79248017,126.902986,광주송정,광주광역시,광산구,35.13766751,126.790805,5200
김제,전라북도,김제시,35.79248017,126.902986,극락강,광주광역시,광산구,35.1761812,126.8302949,5500
김제,전라북도,김제시,35.79248017,126.902986,나주,전라남도,나주시,35.01407834,126.7171749,6200
